ID,total_incurred_loss,risk_type,currency
16717,65.01,B,CNY
16718,44.14,B,CNY
16719,20.43,B,EUR
16720,11.59,B,USD
16721,93.34,B,CNY
16722,43.83,B,CNY
16723,7.79,B,EUR
16724,10.99,B,USD
16725,79.15,B,CNY
16726,38.01,B,CNY
16727,9.95,B,USD
16728,8.26,B,EUR
16729,8.59,B,EUR
16730,64.13,B,CNY
16731,16.62,B,USD
16732,50.56,B,CNY
16733,12.93,B,USD
16734,19.04,B,USD
16735,9.24,B,EUR
16736,7.24,B,USD
16737,15.6,B,USD
16738,6.27,B,EUR
16739,6.29,B,USD
16740,6.82,B,EUR
16741,104.11,B,CNY
16742,31.71,B,CNY
16743,5.99,B,EUR
16744,8.85,B,USD
16745,6.98,B,EUR
16746,9.34,B,USD
16747,5.92,B,EUR
16748,15.14,B,USD
16749,7.19,B,USD
16750,37.38,B,CNY
16751,62.41,B,CNY
16752,9.92,B,USD
16753,6.4,B,EUR
16754,3.53,B,EUR
16755,2.13,B,EUR
16756,58.42,B,CNY
16757,14.7,B,USD
16758,116.48,B,CNY
16759,15.56,B,EUR
16760,6.14,B,EUR
16761,6.86,B,USD
16762,11.65,B,USD
16763,10.21,B,USD
16764,35.32,B,CNY
16765,8.54,B,USD
16766,8.84,B,USD
16767,15,B,USD
16768,4.7,B,USD
16769,7.32,B,EUR
16770,4.78,B,EUR
16771,10.59,B,EUR
16772,72.15,B,CNY
16773,11.55,B,EUR
16774,12.12,B,USD
16775,53.08,B,CNY
16776,60.15,B,CNY
16777,7.34,B,USD
16778,53.95,B,CNY
16779,37.99,B,CNY
16780,42.88,B,CNY
16781,19.4,B,USD
16782,8.84,B,USD
16783,7.52,B,USD
16784,12.28,B,USD
16785,7.26,B,USD
16786,76.64,B,CNY
16787,11.33,B,EUR
16788,9.68,B,EUR
16789,6.84,B,USD
16790,8.79,B,USD
16791,8.87,B,USD
16792,5.02,B,USD
16793,9.96,B,USD
16794,8.17,B,USD
16795,13.9,B,EUR
16796,64.78,B,CNY
16797,11.48,B,USD
16798,15.41,B,EUR
16799,55.38,B,CNY
16800,5.82,B,EUR
16801,49.3,B,CNY
16802,4.23,B,EUR
16803,14.76,B,USD
16804,7.78,B,USD
16805,7.65,B,EUR
16806,5.75,B,EUR
16807,7.47,B,USD
16808,5.05,B,USD
16809,4.08,B,USD
16810,10.85,B,USD
16811,14.99,B,USD
16812,4.25,B,EUR
16813,8.17,B,EUR
16814,58.39,B,CNY
16815,4.29,B,EUR
16816,5.43,B,USD
16817,26.14,B,USD
16818,71.2,B,CNY
16819,6.45,B,USD
16820,11.31,B,EUR
16821,9.55,B,EUR
16822,5.81,B,USD
16823,44.3,B,CNY
16824,8.85,B,USD
16825,8.94,B,USD
16826,3.83,B,EUR
16827,7.29,B,EUR
16828,10.36,B,EUR
16829,6.96,B,EUR
16830,6.65,B,USD
16831,9.57,B,EUR
16832,5.34,B,EUR
16833,8,B,USD
16834,5.02,B,EUR
16835,5.45,B,EUR
16836,16.85,B,USD
16837,13.15,B,EUR
16838,4.86,B,USD
16839,6.88,B,EUR
16840,14.73,B,USD
16841,14.93,B,USD
16842,122.7,B,CNY
16843,9.41,B,USD
16844,9.45,B,USD
16845,10.69,B,USD
16846,14.41,B,USD
16847,75.01,B,CNY
16848,51.86,B,CNY
16849,7.96,B,USD
16850,9.96,B,EUR
16851,20.71,B,EUR
16852,71.73,B,CNY
16853,6.79,B,USD
16854,19.53,B,EUR
16855,4.87,B,USD
16856,12.39,B,USD
16857,12.53,B,USD
16858,67.05,B,CNY
16859,8.74,B,USD
16860,8.4,B,EUR
16861,7.32,B,USD
16862,5.1,B,USD
16863,6.67,B,EUR
16864,8.48,B,USD
16865,66.11,B,CNY
16866,8.25,B,EUR
16867,3.14,B,EUR
16868,8.42,B,USD
16869,19.64,B,EUR
16870,8.35,B,USD
16871,11.93,B,EUR
16872,18.78,B,USD
16873,6.15,B,USD
16874,5.56,B,USD
16875,4.71,B,USD
16876,15.02,B,EUR
16877,5.83,B,EUR
16878,6.79,B,USD
16879,7.06,B,USD
16880,15.11,B,USD
16881,9.88,B,USD
16882,100.43,B,CNY
16883,9.59,B,USD
16884,17.78,B,USD
16885,5.43,B,EUR
16886,13.45,B,USD
16887,5.89,B,USD
16888,16.23,B,EUR
16889,19.3,B,USD
16890,90.48,B,CNY
16891,11.33,B,USD
16892,9.86,B,USD
16893,13.76,B,EUR
16894,38.44,B,USD
16895,7.39,B,USD
16896,58.97,B,CNY
16897,16.48,B,USD
16898,49.86,B,CNY
16899,127.28,B,CNY
16900,8.47,B,USD
16901,8.73,B,USD
16902,26.62,B,USD
16903,10.61,B,USD
16904,5.07,B,EUR
16905,10.15,B,USD
16906,57.22,B,CNY
16907,36.13,B,CNY
16908,7.75,B,USD
16909,10.72,B,USD
16910,8.77,B,EUR
16911,7.24,B,USD
16912,99.22,B,CNY
16913,12.05,B,EUR
16914,9.91,B,USD
16915,9.42,B,USD
16916,28.05,B,CNY
16917,6.8,B,EUR
16918,8.96,B,EUR
16919,15.38,B,USD
16920,15.47,B,USD
16921,9.76,B,EUR
16922,59.57,B,CNY
16923,28.93,B,CNY
16924,98.25,B,CNY
16925,15.5,B,USD
16926,99.45,B,CNY
16927,7.45,B,EUR
16928,12.99,B,USD
16929,14.65,B,USD
16930,7.57,B,USD
16931,8.72,B,EUR
16932,31.04,B,CNY
16933,13.21,B,USD
16934,15.72,B,USD
16935,6.8,B,USD
16936,6.64,B,USD
16937,8.23,B,USD
16938,44.37,B,CNY
16939,5.91,B,USD
16940,14.27,B,USD
16941,8.8,B,USD
16942,10.23,B,EUR
16943,7.52,B,USD
16944,133.25,B,CNY
16945,5.2,B,EUR
16946,10.18,B,USD
16947,63.25,B,CNY
16948,4.93,B,USD
16949,9.96,B,EUR
16950,4.92,B,USD
16951,6.9,B,EUR
16952,61.19,B,CNY
16953,4.56,B,EUR
16954,11.89,B,USD
16955,14.37,B,USD
16956,8.11,B,USD
16957,12.2,B,EUR
16958,8.8,B,EUR
16959,6.06,B,EUR
16960,16.03,B,USD
16961,14.7,B,EUR
16962,57.59,B,CNY
16963,12.01,B,EUR
16964,6.32,B,EUR
16965,9.38,B,USD
16966,9.65,B,USD
16967,61.46,B,CNY
16968,7.25,B,EUR
16969,114.11,B,CNY
16970,4.5,B,USD
16971,14.39,B,USD
16972,8,B,USD
16973,6.87,B,USD
16974,9.27,B,USD
16975,15.53,B,USD
16976,37.85,B,CNY
16977,45.83,B,CNY
16978,38.58,B,CNY
16979,11.17,B,USD
16980,11.94,B,USD
16981,5.27,B,USD
16982,37.7,B,CNY
16983,6.58,B,USD
16984,4.18,B,EUR
16985,104.93,B,CNY
16986,74.25,B,CNY
16987,11.75,B,USD
16988,4.76,B,USD
16989,50.46,B,CNY
16990,7.21,B,USD
16991,86.19,B,CNY
16992,7.51,B,USD
16993,5.54,B,USD
16994,61.58,B,CNY
16995,5.29,B,EUR
16996,60.67,B,CNY
16997,3.48,B,USD
16998,8.04,B,USD
16999,61.09,B,CNY
17000,8.06,B,EUR
17001,111.62,B,CNY
17002,8.34,B,EUR
17003,82.3,B,CNY
17004,10.22,B,USD
17005,142.95,B,CNY
17006,12.21,B,USD
17007,17.51,B,USD
17008,4.46,B,USD
17009,83.82,B,CNY
17010,4.66,B,EUR
17011,54.49,B,CNY
17012,45.96,B,CNY
17013,6.83,B,USD
17014,9.64,B,USD
17015,14.4,B,USD
17016,51.48,B,CNY
17017,96.76,B,CNY
17018,18.09,B,USD
17019,6.93,B,USD
17020,121.42,B,CNY
17021,16.17,B,USD
17022,5.62,B,EUR
17023,9.25,B,EUR
17024,49.57,B,CNY
17025,6.38,B,USD
17026,10.31,B,USD
17027,72.89,B,CNY
17028,9.83,B,EUR
17029,8.87,B,USD
17030,5.23,B,USD
17031,8.53,B,EUR
17032,6.42,B,USD
17033,8.17,B,EUR
17034,12.48,B,EUR
17035,95.93,B,CNY
17036,5.24,B,USD
17037,60.59,B,CNY
17038,7.26,B,USD
17039,18.16,B,USD
17040,13.47,B,EUR
17041,8.34,B,EUR
17042,33.32,B,CNY
17043,6.33,B,USD
17044,6.96,B,EUR
17045,10.1,B,USD
17046,7.99,B,USD
17047,6.92,B,USD
17048,11.32,B,USD
17049,71.59,B,CNY
17050,16.63,B,USD
17051,42.75,B,CNY
17052,14.3,B,USD
17053,35.03,B,CNY
17054,8.05,B,EUR
17055,7.24,B,USD
17056,15.46,B,USD
17057,6.8,B,USD
17058,15.71,B,USD
17059,9.36,B,EUR
17060,6.34,B,EUR
17061,7.92,B,EUR
17062,93.76,B,CNY
17063,10.4,B,USD
17064,11.78,B,USD
17065,8.14,B,EUR
17066,9.22,B,USD
17067,155.5,B,CNY
17068,12.47,B,USD
17069,6.32,B,EUR
17070,11.41,B,USD
17071,109.86,B,CNY
17072,8.72,B,EUR
17073,8.38,B,EUR
17074,54.14,B,CNY
17075,48.15,B,CNY
17076,11.65,B,USD
17077,57.74,B,CNY
17078,5.53,B,EUR
17079,55.5,B,CNY
17080,9.98,B,USD
17081,42.26,B,CNY
17082,7.6,B,USD
17083,6.16,B,EUR
17084,10.83,B,EUR
17085,14.3,B,USD
17086,54.31,B,CNY
17087,9.06,B,USD
17088,7.72,B,USD
17089,7,B,USD
17090,71.15,B,CNY
17091,80.48,B,CNY
17092,10.47,B,EUR
17093,4.38,B,USD
17094,5.1,B,USD
17095,10.89,B,USD
17096,35.95,B,CNY
17097,6.09,B,USD
17098,3.34,B,USD
17099,49.33,B,CNY
17100,9.96,B,EUR
17101,6.19,B,EUR
17102,10.7,B,USD
17103,95.86,B,CNY
17104,8.22,B,USD
17105,10.32,B,USD
17106,130.6,B,CNY
17107,11.92,B,USD
17108,2.6,B,USD
17109,23.09,B,CNY
17110,9.88,B,USD
17111,4.82,B,USD
17112,13.09,B,EUR
17113,10.08,B,USD
17114,5.8,B,EUR
17115,10.26,B,USD
17116,81.79,B,CNY
17117,73.74,B,CNY
17118,5.54,B,USD
17119,6.77,B,USD
17120,9.41,B,USD
17121,7.62,B,USD
17122,5.28,B,EUR
17123,51.19,B,CNY
17124,13.11,B,USD
17125,7.07,B,USD
17126,10.9,B,EUR
17127,24.76,B,CNY
17128,9.08,B,EUR
17129,3.31,B,EUR
17130,7.84,B,EUR
17131,7.33,B,USD
17132,10.36,B,EUR
17133,25.47,B,CNY
17134,11.56,B,EUR
17135,18.8,B,USD
17136,6.49,B,USD
17137,141.41,B,CNY
17138,10.51,B,USD
17139,5.29,B,USD
17140,7.74,B,USD
17141,6.7,B,USD
17142,115.57,B,CNY
17143,3.88,B,EUR
17144,5.54,B,USD
17145,142.16,B,CNY
17146,11.37,B,USD
17147,13.38,B,USD
17148,9.85,B,EUR
17149,12.9,B,USD
17150,41.98,B,CNY
17151,10.16,B,USD
17152,10.8,B,EUR
17153,5.86,B,USD
17154,59.12,B,CNY
17155,11.75,B,EUR
17156,16.48,B,USD
17157,7.18,B,USD
17158,11.75,B,USD
17159,7.91,B,EUR
17160,6.97,B,EUR
17161,17.95,B,USD
17162,12.48,B,EUR
17163,20.15,B,USD
17164,11.48,B,USD
17165,14.93,B,USD
17166,9.11,B,USD
17167,6.52,B,EUR
17168,11.92,B,USD
17169,8.82,B,USD
17170,9.97,B,USD
17171,12.93,B,USD
17172,8.69,B,USD
17173,15.84,B,USD
17174,100.06,B,CNY
17175,7.32,B,EUR
17176,7.84,B,USD
17177,6.05,B,EUR
17178,6.96,B,EUR
17179,6.73,B,EUR
17180,7.94,B,USD
17181,4.16,B,USD
17182,44.49,B,CNY
17183,7.96,B,EUR
17184,11.35,B,USD
17185,8.15,B,USD
17186,106.8,B,CNY
17187,14.33,B,USD
17188,4.71,B,USD
17189,6.75,B,EUR
17190,5.15,B,EUR
17191,12.23,B,USD
17192,9.11,B,EUR
17193,8.3,B,USD
17194,115.25,B,CNY
17195,14.62,B,USD
17196,30.43,B,CNY
17197,40.06,B,CNY
17198,76.22,B,CNY
17199,6.77,B,USD
17200,17.42,B,USD
17201,5.11,B,USD
17202,59.74,B,CNY
17203,9.38,B,USD
17204,47.24,B,CNY
17205,6.16,B,EUR
17206,9.43,B,USD
17207,9.82,B,EUR
17208,11.85,B,USD
17209,9.2,B,USD
17210,18.26,B,USD
17211,98.98,B,CNY
17212,6.16,B,EUR
17213,17.39,B,USD
17214,10.4,B,EUR
17215,6.88,B,EUR
17216,12.37,B,EUR
17217,50.11,B,CNY
17218,11.41,B,EUR
17219,8.74,B,USD
17220,8.23,B,EUR
17221,60.6,B,CNY
17222,8.47,B,EUR
17223,8.65,B,USD
17224,8.22,B,USD
17225,3.1,B,EUR
17226,42.25,B,CNY
17227,45.11,B,CNY
17228,58.82,B,CNY
17229,8.29,B,USD
17230,5.51,B,EUR
17231,10.8,B,EUR
17232,9.83,B,USD
17233,10.41,B,USD
17234,156.67,B,CNY
17235,9.93,B,EUR
17236,31.05,B,CNY
17237,7.73,B,USD
17238,68.54,B,CNY
17239,12.23,B,USD
17240,73.56,B,CNY
17241,59.36,B,CNY
17242,6.86,B,EUR
17243,64.58,B,CNY
17244,16.91,B,USD
17245,6.54,B,EUR
17246,32.1,B,CNY
17247,5.62,B,USD
17248,70.66,B,CNY
17249,3.98,B,USD
17250,10.27,B,USD
17251,7.45,B,EUR
17252,49.38,B,CNY
17253,6.83,B,EUR
17254,12.68,B,USD
17255,4.66,B,EUR
17256,7.71,B,USD
17257,7.13,B,EUR
17258,7.78,B,EUR
17259,75.48,B,CNY
17260,47.61,B,CNY
17261,5.86,B,USD
17262,11.26,B,USD
17263,7.26,B,USD
17264,10.93,B,EUR
17265,9.23,B,EUR
17266,91.45,B,CNY
17267,11.63,B,EUR
17268,5.55,B,USD
17269,26.88,B,EUR
17270,8.36,B,USD
17271,4.29,B,EUR
17272,6.63,B,USD
17273,28.33,B,CNY
17274,7.11,B,USD
17275,7.17,B,USD
17276,68.87,B,CNY
17277,62.18,B,CNY
17278,8.64,B,USD
17279,15.31,B,USD
17280,11.53,B,USD
17281,8.3,B,EUR
17282,43.89,B,CNY
17283,8.59,B,USD
17284,10.11,B,USD
17285,10.45,B,USD
17286,5.94,B,EUR
17287,11.27,B,USD
17288,7.43,B,USD
17289,67.35,B,CNY
17290,27.99,B,CNY
17291,4.9,B,USD
17292,7.89,B,USD
17293,6.05,B,USD
17294,5.89,B,EUR
17295,8.69,B,EUR
17296,10.48,B,USD
17297,4.92,B,USD
17298,5.2,B,EUR
17299,8.93,B,USD
17300,10.02,B,USD
17301,7.55,B,USD
17302,5.28,B,USD
17303,19.88,B,USD
17304,7.68,B,USD
17305,10.34,B,EUR
17306,10.19,B,USD
17307,4.9,B,USD
17308,6.74,B,USD
17309,13.64,B,EUR
17310,8.3,B,USD
17311,7.03,B,EUR
17312,54.32,B,CNY
17313,24.55,B,USD
17314,38.43,B,CNY
17315,12.73,B,USD
17316,49.09,B,CNY
17317,13.28,B,EUR
17318,5.24,B,USD
17319,8.45,B,USD
17320,6.09,B,EUR
17321,41.36,B,CNY
17322,76.64,B,CNY
17323,9.42,B,USD
17324,73.21,B,CNY
17325,5.66,B,USD
17326,81.43,B,CNY
17327,8.19,B,USD
17328,5.48,B,USD
17329,69.8,B,CNY
17330,10.84,B,EUR
17331,6.77,B,USD
17332,13.11,B,EUR
17333,8.26,B,EUR
17334,11.79,B,EUR
17335,7.15,B,USD
17336,7.73,B,USD
17337,70.64,B,CNY
17338,65.96,B,CNY
17339,10.5,B,USD
17340,3.87,B,USD
17341,74.61,B,CNY
17342,44.54,B,CNY
17343,68.34,B,CNY
17344,9.4,B,USD
17345,7.13,B,USD
17346,14.34,B,USD
17347,7.7,B,EUR
17348,7.05,B,USD
17349,96.83,B,CNY
17350,31.52,B,CNY
17351,67.29,B,CNY
17352,4.39,B,EUR
17353,18.29,B,CNY
17354,5.68,B,USD
17355,13.4,B,USD
17356,42.12,B,CNY
17357,7.59,B,USD
17358,32.28,B,CNY
17359,6.39,B,USD
17360,95.33,B,CNY
17361,12.67,B,EUR
17362,86.19,B,CNY
17363,11.39,B,USD
17364,7.49,B,EUR
17365,8.99,B,EUR
17366,96.45,B,CNY
17367,9.99,B,EUR
17368,60.26,B,CNY
17369,47.74,B,CNY
17370,9.68,B,USD
17371,11.4,B,USD
17372,14.88,B,USD
17373,8.86,B,USD
17374,59.37,B,CNY
17375,9.67,B,EUR
17376,6.3,B,USD
17377,51.4,B,CNY
17378,8.9,B,USD
17379,3.69,B,EUR
17380,17.61,B,USD
17381,5.74,B,USD
17382,11.89,B,USD
17383,6.65,B,USD
17384,6.57,B,EUR
17385,6.88,B,EUR
17386,12.73,B,USD
17387,13.16,B,USD
17388,10.64,B,USD
17389,11.13,B,USD
17390,56.23,B,CNY
17391,7.33,B,EUR
17392,6.82,B,USD
17393,12.26,B,USD
17394,8.34,B,USD
17395,10.58,B,USD
17396,61.7,B,CNY
17397,79.26,B,CNY
17398,9.43,B,EUR
17399,89.34,B,CNY
17400,28.67,B,CNY
17401,8.78,B,USD
17402,5.41,B,USD
17403,9.7,B,USD
17404,8.41,B,EUR
17405,15.25,B,USD
17406,7.27,B,USD
17407,57.6,B,CNY
17408,4.49,B,USD
17409,8.26,B,USD
17410,7.18,B,USD
17411,48.52,B,CNY
17412,7.11,B,EUR
17413,19.54,B,CNY
17414,12.48,B,USD
17415,79.37,B,CNY
17416,117.27,B,CNY
17417,15.27,B,USD
17418,43.27,B,CNY
17419,17.28,B,USD
17420,7.95,B,USD
17421,69.05,B,CNY
17422,6.96,B,USD
17423,64.98,B,CNY
17424,9.28,B,EUR
17425,12.03,B,USD
17426,5.7,B,EUR
17427,81.41,B,CNY
17428,87.96,B,CNY
17429,17.65,B,USD
17430,7.62,B,USD
17431,70.65,B,CNY
17432,5.46,B,USD
17433,6.9,B,USD
17434,15.1,B,USD
17435,36.75,B,CNY
17436,9.92,B,EUR
17437,11.24,B,USD
17438,11.42,B,EUR
17439,18.87,B,USD
17440,39.27,B,CNY
17441,62.16,B,CNY
17442,54.88,B,CNY
17443,9.45,B,USD
17444,5.37,B,USD
17445,18.6,B,EUR
17446,12.2,B,USD
17447,11.08,B,USD
17448,8.93,B,USD
17449,28.52,B,CNY
17450,5.62,B,USD
17451,12.09,B,EUR
17452,10.28,B,USD
17453,4.85,B,USD
17454,6.95,B,USD
17455,82.06,B,CNY
17456,5.02,B,EUR
17457,15.36,B,USD
17458,83.89,B,CNY
17459,130.83,B,CNY
17460,7.78,B,USD
17461,6.39,B,USD
17462,9.88,B,USD
17463,32.52,B,CNY
17464,9.4,B,USD
17465,8.86,B,USD
17466,5.9,B,EUR
17467,56.85,B,CNY
17468,5.33,B,USD
17469,15.04,B,EUR
17470,7.52,B,EUR
17471,7.38,B,USD
17472,9.82,B,USD
17473,9.42,B,USD
17474,13.61,B,USD
17475,5.56,B,USD
17476,13.08,B,USD
17477,78.89,B,CNY
17478,25.48,B,EUR
17479,11.59,B,USD
17480,8.18,B,USD
17481,9.07,B,USD
17482,12.16,B,USD
17483,6.54,B,USD
17484,8.09,B,USD
17485,18.34,B,USD
17486,5.84,B,USD
17487,18.1,B,USD
17488,45.35,B,CNY
17489,13.39,B,EUR
17490,14.63,B,USD
17491,2.89,B,EUR
17492,25.04,B,EUR
17493,15.92,B,USD
17494,8.49,B,EUR
17495,5.13,B,EUR
17496,8.51,B,USD
17497,7.28,B,USD
17498,8.67,B,USD
17499,124.8,B,CNY
17500,48.49,B,CNY
17501,9.57,B,USD
17502,12.43,B,USD
17503,3.8,B,USD
17504,47.21,B,CNY
17505,133.04,B,CNY
17506,60.62,B,CNY
17507,14.19,B,EUR
17508,119.39,B,CNY
17509,75.08,B,CNY
17510,48.56,B,CNY
17511,5.78,B,EUR
17512,9.47,B,USD
17513,13.41,B,USD
17514,3.93,B,USD
17515,14.71,B,USD
17516,5.97,B,EUR
17517,48,B,CNY
17518,69.64,B,CNY
17519,12.93,B,USD
17520,7.36,B,USD
17521,61.76,B,CNY
17522,5.51,B,USD
17523,12.15,B,EUR
17524,9.89,B,EUR
17525,95.23,B,CNY
17526,15.84,B,EUR
17527,13.25,B,USD
17528,8.98,B,USD
17529,7.84,B,USD
17530,4.38,B,EUR
17531,9.58,B,EUR
17532,10.97,B,USD
17533,8.66,B,USD
17534,65.7,B,CNY
17535,6.27,B,EUR
17536,80,B,CNY
17537,6.49,B,EUR
17538,13.13,B,USD
17539,10.5,B,USD
17540,9.48,B,USD
17541,5.62,B,USD
17542,49.58,B,CNY
17543,7.05,B,USD
17544,73.98,B,CNY
17545,4.81,B,EUR
17546,9.09,B,USD
17547,14.53,B,USD
17548,11.12,B,USD
17549,11.78,B,USD
17550,66.76,B,CNY
17551,11.2,B,USD
17552,96.84,B,CNY
17553,49.54,B,CNY
17554,9.53,B,USD
17555,6.27,B,USD
17556,104.54,B,CNY
17557,40.65,B,CNY
17558,42.17,B,CNY
17559,13.45,B,USD
17560,7.9,B,USD
17561,9.51,B,USD
17562,2.98,B,USD
17563,8.45,B,EUR
17564,21.39,B,USD
17565,10.3,B,USD
17566,80.82,B,CNY
17567,3.91,B,USD
17568,10.73,B,EUR
17569,11.08,B,USD
17570,8.71,B,USD
17571,78.11,B,CNY
17572,8.53,B,EUR
17573,58.35,B,CNY
17574,9.59,B,USD
17575,48.18,B,CNY
17576,11.86,B,USD
17577,44.76,B,CNY
17578,6.97,B,EUR
17579,53.83,B,CNY
17580,7.98,B,EUR
17581,45.46,B,CNY
17582,47.17,B,CNY
17583,5.14,B,EUR
17584,58.67,B,CNY
17585,61.89,B,CNY
17586,44.81,B,CNY
17587,4.72,B,EUR
17588,12.82,B,USD
17589,7.68,B,USD
17590,9.77,B,EUR
17591,11.86,B,USD
17592,50.66,B,CNY
17593,8.92,B,USD
17594,10.92,B,EUR
17595,14.36,B,USD
17596,117.56,B,CNY
17597,11.43,B,USD
17598,7.92,B,USD
17599,10.66,B,USD
17600,5.19,B,USD
17601,18.74,B,EUR
17602,7.84,B,USD
17603,6.24,B,EUR
17604,59.85,B,CNY
17605,7.19,B,EUR
17606,14.45,B,USD
17607,55.37,B,CNY
17608,10.09,B,EUR
17609,6.54,B,USD
17610,9.04,B,USD
17611,83.81,B,CNY
17612,6.01,B,EUR
17613,8.32,B,EUR
17614,4.86,B,USD
17615,5.56,B,EUR
17616,12.01,B,USD
17617,5.15,B,USD
17618,12.83,B,USD
17619,58.72,B,CNY
17620,149.1,B,CNY
17621,13.15,B,EUR
17622,13.88,B,USD
17623,8.73,B,USD
17624,47.75,B,CNY
17625,95.51,B,CNY
17626,47.85,B,CNY
17627,27.88,B,USD
17628,13.71,B,EUR
17629,42.76,B,CNY
17630,63.35,B,CNY
17631,8.54,B,USD
17632,10.6,B,USD
17633,6.81,B,EUR
17634,7.24,B,EUR
17635,58.05,B,CNY
17636,8.61,B,EUR
17637,11.5,B,USD
17638,5.51,B,USD
17639,11.18,B,USD
17640,11.55,B,USD
17641,11.96,B,EUR
17642,14.45,B,USD
17643,36.85,B,CNY
17644,70.87,B,CNY
17645,4.07,B,EUR
17646,10.97,B,USD
17647,9.64,B,USD
17648,9.63,B,USD
17649,11.16,B,EUR
17650,5.29,B,EUR
17651,10.85,B,EUR
17652,7.41,B,USD
17653,160.16,B,CNY
17654,11.27,B,EUR
17655,5.18,B,USD
17656,4.62,B,USD
17657,63.04,B,CNY
17658,12.59,B,EUR
17659,5.25,B,EUR
17660,5.77,B,EUR
17661,8.71,B,USD
17662,6.35,B,EUR
17663,10.35,B,USD
17664,13.44,B,USD
17665,14.81,B,EUR
17666,63.75,B,CNY
17667,11.24,B,USD
17668,42.97,B,CNY
17669,4.25,B,USD
17670,114.46,B,CNY
17671,77.67,B,CNY
17672,12.38,B,EUR
17673,8.19,B,USD
17674,7.52,B,USD
17675,79.71,B,CNY
17676,12.21,B,USD
17677,4.43,B,USD
17678,7.56,B,EUR
17679,7.96,B,EUR
17680,68.4,B,CNY
17681,12.27,B,USD
17682,21.35,B,USD
17683,45.61,B,CNY
17684,3.4,B,EUR
17685,7.35,B,USD
17686,5.01,B,USD
17687,21.26,B,USD
17688,9.14,B,USD
17689,62.66,B,CNY
17690,54.26,B,CNY
17691,9.37,B,USD
17692,5.75,B,EUR
17693,8.05,B,EUR
17694,7.05,B,USD
17695,13.76,B,EUR
17696,42.59,B,CNY
17697,18.1,B,USD
17698,6.22,B,USD
17699,11.69,B,USD
17700,5.62,B,USD
17701,23.69,B,CNY
17702,4.42,B,USD
17703,4.57,B,EUR
17704,68.18,B,CNY
17705,10.71,B,USD
17706,8.56,B,EUR
17707,10.71,B,USD
17708,5.34,B,EUR
17709,14.26,B,USD
17710,46.33,B,CNY
17711,6.48,B,USD
17712,85.36,B,CNY
17713,70.4,B,CNY
17714,9.43,B,EUR
17715,3.76,B,EUR
17716,30.47,B,CNY
17717,6.3,B,EUR
17718,59.85,B,CNY
17719,11.95,B,USD
17720,18.14,B,EUR
17721,10.95,B,USD
17722,8.66,B,EUR
17723,44.63,B,CNY
17724,26.82,B,CNY
17725,10.54,B,USD
17726,9.96,B,EUR
17727,10.28,B,EUR
17728,99.98,B,CNY
17729,87.77,B,CNY
17730,7.85,B,USD
17731,97.83,B,CNY
17732,58.03,B,CNY
17733,9.09,B,USD
17734,7.18,B,EUR
17735,11.64,B,USD
17736,119.94,B,CNY
17737,127.01,B,CNY
17738,9.76,B,USD
17739,6.55,B,USD
17740,6.87,B,USD
17741,80.97,B,CNY
17742,12.7,B,USD
17743,16.99,B,EUR
17744,4.35,B,USD
17745,5.25,B,USD
17746,6.7,B,USD
17747,11.98,B,EUR
17748,14.16,B,USD
17749,81.37,B,CNY
17750,8.05,B,EUR
17751,7.65,B,USD
17752,9.73,B,USD
17753,12.27,B,EUR
17754,5.39,B,EUR
17755,39.38,B,CNY
17756,5.15,B,USD
17757,68.68,B,CNY
17758,4.59,B,EUR
17759,55.9,B,CNY
17760,10.85,B,USD
17761,6.97,B,USD
17762,15.62,B,USD
17763,56.17,B,CNY
17764,13.01,B,USD
17765,90.2,B,CNY
17766,9.56,B,EUR
17767,16.02,B,USD
17768,6.99,B,USD
17769,4.82,B,EUR
17770,9.41,B,USD
17771,8.31,B,USD
17772,6.44,B,EUR
17773,5.85,B,EUR
17774,64.53,B,CNY
17775,5.5,B,EUR
17776,14.02,B,EUR
17777,6.23,B,USD
17778,10.27,B,USD
17779,5.54,B,EUR
17780,11.7,B,USD
17781,7.55,B,EUR
17782,10.2,B,USD
17783,11.41,B,USD
17784,5.46,B,EUR
17785,9.96,B,EUR
17786,124.17,B,CNY
17787,8.78,B,USD
17788,52.91,B,CNY
17789,6.4,B,USD
17790,9.46,B,EUR
17791,6.09,B,USD
17792,6.58,B,EUR
17793,25.48,B,USD
17794,5.47,B,EUR
17795,11.24,B,USD
17796,13.04,B,USD
17797,5.91,B,EUR
17798,7.12,B,EUR
17799,12.45,B,EUR
17800,12.12,B,USD
17801,53.17,B,CNY
17802,62.75,B,CNY
17803,6.35,B,EUR
17804,64.39,B,CNY
17805,8.93,B,USD
17806,17.32,B,EUR
17807,7.79,B,USD
17808,6.38,B,USD
17809,6.2,B,USD
17810,17.5,B,USD
17811,5.62,B,USD
17812,4.48,B,EUR
17813,108,B,CNY
17814,8.4,B,EUR
17815,9.66,B,USD
17816,5.15,B,EUR
17817,15.43,B,USD
17818,6.75,B,USD
17819,50.73,B,CNY
17820,7.09,B,EUR
17821,7.19,B,USD
17822,36.06,B,CNY
17823,12.15,B,USD
17824,16.87,B,USD
17825,5.98,B,EUR
17826,5.25,B,USD
17827,6.71,B,USD
17828,12.9,B,USD
17829,11.22,B,USD
17830,79.58,B,CNY
17831,7.27,B,EUR
17832,9.76,B,USD
17833,12.02,B,EUR
