ID,total_incurred_loss,risk_type,currency
6897,8.2,A,USD
6898,80.4,A,CNY
6899,80.4,A,CNY
6900,10.1,A,USD
6901,11.1,A,USD
6902,10.2,A,USD
6903,14.1,A,USD
6904,7.4,A,EUR
6905,9.1,A,USD
6906,69.7,A,CNY
6907,58.6,A,CNY
6908,7.7,A,USD
6909,9.8,A,USD
6910,8,A,EUR
6911,13.4,A,USD
6912,66.1,A,CNY
6913,10.5,A,EUR
6914,11.9,A,USD
6915,8.4,A,USD
6916,69.1,A,CNY
6917,9.2,A,EUR
6918,10.3,A,EUR
6919,13.8,A,USD
6920,10.6,A,USD
6921,7.7,A,EUR
6922,75.8,A,CNY
6923,80.4,A,CNY
6924,64,A,CNY
6925,11.2,A,USD
6926,57.4,A,CNY
6927,8.3,A,EUR
6928,12,A,USD
6929,9,A,USD
6930,12,A,USD
6931,10.2,A,EUR
6932,79.4,A,CNY
6933,8.4,A,USD
6934,11.9,A,USD
6935,12.6,A,USD
6936,8.8,A,USD
6937,12.1,A,USD
6938,87.9,A,CNY
6939,10.5,A,USD
6940,11.3,A,USD
6941,10.6,A,USD
6942,7.8,A,EUR
6943,11.5,A,USD
6944,55,A,CNY
6945,12.8,A,EUR
6946,8.7,A,USD
6947,47.3,A,CNY
6948,11.3,A,USD
6949,8.1,A,EUR
6950,9.9,A,USD
6951,8,A,EUR
6952,68,A,CNY
6953,8.8,A,EUR
6954,11.3,A,USD
6955,11.6,A,USD
6956,11.3,A,USD
6957,6.8,A,EUR
6958,6.8,A,EUR
6959,7.8,A,EUR
6960,8.2,A,USD
6961,7.9,A,EUR
6962,78.2,A,CNY
6963,6.6,A,EUR
6964,9.9,A,EUR
6965,10,A,USD
6966,8.9,A,USD
6967,64.9,A,CNY
6968,7.2,A,EUR
6969,47,A,CNY
6970,10.2,A,USD
6971,9.9,A,USD
6972,9.2,A,USD
6973,8.8,A,USD
6974,11.6,A,USD
6975,9.5,A,USD
6976,70,A,CNY
6977,66,A,CNY
6978,65.6,A,CNY
6979,10.3,A,USD
6980,9.8,A,USD
6981,10.5,A,USD
6982,77.1,A,CNY
6983,9.8,A,USD
6984,7.2,A,EUR
6985,49.9,A,CNY
6986,44.4,A,CNY
6987,10.7,A,USD
6988,10.3,A,USD
6989,66.8,A,CNY
6990,11.5,A,USD
6991,66.7,A,CNY
6992,9,A,USD
6993,12.4,A,USD
6994,78.5,A,CNY
6995,6.5,A,EUR
6996,87.3,A,CNY
6997,7.6,A,USD
6998,10.2,A,USD
6999,74.8,A,CNY
7000,6.3,A,EUR
7001,68.8,A,CNY
7002,9.6,A,EUR
7003,61.3,A,CNY
7004,7.5,A,USD
7005,67,A,CNY
7006,7.3,A,USD
7007,12.3,A,USD
7008,8.7,A,USD
7009,67.8,A,CNY
7010,6.9,A,EUR
7011,75.7,A,CNY
7012,78.8,A,CNY
7013,10.6,A,USD
7014,10.3,A,USD
7015,10.7,A,USD
7016,70,A,CNY
7017,70.8,A,CNY
7018,10.3,A,USD
7019,12.5,A,USD
7020,64.5,A,CNY
7021,9.5,A,USD
7022,9.9,A,EUR
7023,9.9,A,EUR
7024,56.5,A,CNY
7025,8.6,A,USD
7026,10,A,USD
7027,68.8,A,CNY
7028,9.9,A,EUR
7029,9.6,A,USD
7030,9.9,A,USD
7031,8,A,EUR
7032,10.2,A,USD
7033,9.6,A,EUR
7034,7.3,A,EUR
7035,76.6,A,CNY
7036,10.1,A,USD
7037,49.5,A,CNY
7038,10,A,USD
7039,12.4,A,USD
7040,7.8,A,EUR
7041,10.5,A,EUR
7042,62.8,A,CNY
7043,9.6,A,USD
7044,9.3,A,EUR
7045,8.6,A,USD
7046,12.1,A,USD
7047,9.4,A,USD
7048,10.5,A,USD
7049,74.5,A,CNY
7050,9.4,A,USD
7051,60.2,A,CNY
7052,9.7,A,USD
7053,88.1,A,CNY
7054,8.6,A,EUR
7055,10.5,A,USD
7056,10.4,A,USD
7057,8.5,A,USD
7058,8.6,A,USD
7059,10.1,A,EUR
7060,8.2,A,EUR
7061,10,A,EUR
7062,68,A,CNY
7063,12.6,A,USD
7064,11.1,A,USD
7065,9.8,A,EUR
7066,12.1,A,USD
7067,75.6,A,CNY
7068,11.5,A,USD
7069,9.3,A,EUR
7070,9.8,A,USD
7071,71,A,CNY
7072,9.1,A,EUR
7073,9.4,A,EUR
7074,65.9,A,CNY
7075,77.9,A,CNY
7076,8.5,A,USD
7077,69.1,A,CNY
7078,8.8,A,EUR
7079,59.1,A,CNY
7080,11.5,A,USD
7081,63.5,A,CNY
7082,9.2,A,USD
7083,7.1,A,EUR
7084,8.4,A,EUR
7085,10.6,A,USD
7086,39.9,A,CNY
7087,11.4,A,USD
7088,9.3,A,USD
7089,11.4,A,USD
7090,78.2,A,CNY
7091,69.2,A,CNY
7092,8.3,A,EUR
7093,11.2,A,USD
7094,10.7,A,USD
7095,11.5,A,USD
7096,61,A,CNY
7097,13,A,USD
7098,11.5,A,USD
7099,66.3,A,CNY
7100,8.3,A,EUR
7101,8.6,A,EUR
7102,6.6,A,USD
7103,54,A,CNY
7104,10.1,A,USD
7105,9.9,A,USD
7106,70.4,A,CNY
7107,11.9,A,USD
7108,9.9,A,USD
7109,85,A,CNY
7110,9.8,A,USD
7111,11.1,A,USD
7112,10.4,A,EUR
7113,12.8,A,USD
7114,8.6,A,EUR
7115,9.2,A,USD
7116,72.1,A,CNY
7117,54.5,A,CNY
7118,9.6,A,USD
7119,9.3,A,USD
7120,10.2,A,USD
7121,11.7,A,USD
7122,8.4,A,EUR
7123,70.1,A,CNY
7124,9.3,A,USD
7125,13.6,A,USD
7126,9.9,A,EUR
7127,65.9,A,CNY
7128,9.3,A,EUR
7129,7.3,A,EUR
7130,7.5,A,EUR
7131,10.5,A,USD
7132,8.2,A,EUR
7133,70.3,A,CNY
7134,10.3,A,EUR
7135,6.9,A,USD
7136,11.4,A,USD
7137,57.5,A,CNY
7138,8.1,A,USD
7139,10.7,A,USD
7140,12.6,A,USD
7141,11.4,A,USD
7142,67.4,A,CNY
7143,10.7,A,EUR
7144,9.6,A,USD
7145,59.7,A,CNY
7146,9.4,A,USD
7147,12.4,A,USD
7148,6.7,A,EUR
7149,10.2,A,USD
7150,73.7,A,CNY
7151,10.2,A,USD
7152,6.7,A,EUR
7153,7.2,A,USD
7154,62.4,A,CNY
7155,9.3,A,EUR
7156,9.6,A,USD
7157,9.6,A,USD
7158,10.5,A,USD
7159,10.7,A,EUR
7160,10.5,A,EUR
7161,9.7,A,USD
7162,8.6,A,EUR
7163,10,A,USD
7164,13.4,A,USD
7165,14.1,A,USD
7166,10.6,A,USD
7167,6,A,EUR
7168,10.3,A,USD
7169,11.4,A,USD
7170,10.4,A,USD
7171,11,A,USD
7172,9.2,A,USD
7173,10.5,A,USD
7174,70.4,A,CNY
7175,9.6,A,EUR
7176,7.9,A,USD
7177,8.5,A,EUR
7178,7.8,A,EUR
7179,9.8,A,EUR
7180,9.8,A,USD
7181,10.7,A,USD
7182,62.5,A,CNY
7183,7.4,A,EUR
7184,10.9,A,USD
7185,10,A,USD
7186,55.9,A,CNY
7187,9.7,A,USD
7188,7.5,A,USD
7189,9,A,EUR
7190,9.8,A,EUR
7191,10.6,A,USD
7192,10.8,A,EUR
7193,11.4,A,USD
7194,76,A,CNY
7195,8.3,A,USD
7196,53.7,A,CNY
7197,66.1,A,CNY
7198,72.9,A,CNY
7199,6.8,A,USD
7200,8.9,A,USD
7201,10.2,A,USD
7202,60.6,A,CNY
7203,13.1,A,USD
7204,69.1,A,CNY
7205,8,A,EUR
7206,8.4,A,USD
7207,7.8,A,EUR
7208,8.3,A,USD
7209,11.3,A,USD
7210,10.4,A,USD
7211,66.1,A,CNY
7212,9.6,A,EUR
7213,11,A,USD
7214,10.1,A,EUR
7215,10,A,EUR
7216,10.6,A,EUR
7217,75.8,A,CNY
7218,7.7,A,EUR
7219,10.2,A,USD
7220,7.3,A,EUR
7221,47.5,A,CNY
7222,9,A,EUR
7223,7,A,USD
7224,10.8,A,USD
7225,9.2,A,EUR
7226,66.1,A,CNY
7227,82.8,A,CNY
7228,69.7,A,CNY
7229,10.9,A,USD
7230,12.2,A,EUR
7231,10.1,A,EUR
7232,11.1,A,USD
7233,13,A,USD
7234,60,A,CNY
7235,10.1,A,EUR
7236,49.3,A,CNY
7237,10.8,A,USD
7238,66.7,A,CNY
7239,9.4,A,USD
7240,80,A,CNY
7241,78.3,A,CNY
7242,7.5,A,EUR
7243,62.6,A,CNY
7244,10.6,A,USD
7245,10.1,A,EUR
7246,80.6,A,CNY
7247,8.8,A,USD
7248,66,A,CNY
7249,9.9,A,USD
7250,11.9,A,USD
7251,9.1,A,EUR
7252,86,A,CNY
7253,8.4,A,EUR
7254,12.3,A,USD
7255,10.5,A,EUR
7256,10.6,A,USD
7257,8.4,A,EUR
7258,11.6,A,EUR
7259,56.6,A,CNY
7260,68.4,A,CNY
7261,14.2,A,USD
7262,10.1,A,USD
7263,9.9,A,USD
7264,8.1,A,EUR
7265,10.8,A,EUR
7266,76.8,A,CNY
7267,7.1,A,EUR
7268,10,A,USD
7269,7.7,A,EUR
7270,9.2,A,USD
7271,9.4,A,EUR
7272,9.9,A,USD
7273,55.9,A,CNY
7274,11,A,USD
7275,9.2,A,USD
7276,68,A,CNY
7277,67.8,A,CNY
7278,10.7,A,USD
7279,11.4,A,USD
7280,9.2,A,USD
7281,11.3,A,EUR
7282,56.4,A,CNY
7283,8.4,A,USD
7284,8.6,A,USD
7285,11.2,A,USD
7286,8.5,A,EUR
7287,7.8,A,USD
7288,12.3,A,USD
7289,57.9,A,CNY
7290,59.8,A,CNY
7291,10.4,A,USD
7292,9.8,A,USD
7293,10.1,A,USD
7294,9.1,A,EUR
7295,8.6,A,EUR
7296,7.1,A,USD
7297,10.3,A,USD
7298,7.9,A,EUR
7299,11,A,USD
7300,9.6,A,USD
7301,10.5,A,USD
7302,9.4,A,USD
7303,10.4,A,USD
7304,10,A,USD
7305,9.1,A,EUR
7306,9,A,USD
7307,12.3,A,USD
7308,12.7,A,USD
7309,8,A,EUR
7310,8.5,A,USD
7311,8.5,A,EUR
7312,59.3,A,CNY
7313,10.2,A,USD
7314,51.8,A,CNY
7315,8.3,A,USD
7316,68,A,CNY
7317,10.1,A,EUR
7318,10.7,A,USD
7319,10.1,A,USD
7320,10,A,EUR
7321,70.8,A,CNY
7322,79.4,A,CNY
7323,12,A,USD
7324,80.2,A,CNY
7325,11,A,USD
7326,85.7,A,CNY
7327,7.4,A,USD
7328,13.4,A,USD
7329,67.5,A,CNY
7330,10.6,A,EUR
7331,9.3,A,USD
7332,9,A,EUR
7333,9.1,A,EUR
7334,6.3,A,EUR
7335,12,A,USD
7336,11.3,A,USD
7337,70.1,A,CNY
7338,65.5,A,CNY
7339,12.7,A,USD
7340,9.6,A,USD
7341,69.8,A,CNY
7342,55.9,A,CNY
7343,72.8,A,CNY
7344,12.3,A,USD
7345,12.7,A,USD
7346,9.5,A,USD
7347,9.3,A,EUR
7348,10.8,A,USD
7349,69.4,A,CNY
7350,66.6,A,CNY
7351,78.3,A,CNY
7352,10.5,A,EUR
7353,48.4,A,CNY
7354,11.5,A,USD
7355,9.2,A,USD
7356,68.5,A,CNY
7357,6.3,A,USD
7358,84.7,A,CNY
7359,8.8,A,USD
7360,82,A,CNY
7361,9.4,A,EUR
7362,46.6,A,CNY
7363,10.7,A,USD
7364,7.9,A,EUR
7365,7.9,A,EUR
7366,78.8,A,CNY
7367,6.6,A,EUR
7368,55.5,A,CNY
7369,60.2,A,CNY
7370,11.1,A,USD
7371,9.2,A,USD
7372,8.9,A,USD
7373,8.3,A,USD
7374,71.4,A,CNY
7375,9.1,A,EUR
7376,8.9,A,USD
7377,63.8,A,CNY
7378,9.2,A,USD
7379,7.3,A,EUR
7380,12,A,USD
7381,12.5,A,USD
7382,8.6,A,USD
7383,9.9,A,USD
7384,10.8,A,EUR
7385,8.5,A,EUR
7386,12.3,A,USD
7387,8.1,A,USD
7388,12,A,USD
7389,11.5,A,USD
7390,84.1,A,CNY
7391,10.9,A,EUR
7392,8.8,A,USD
7393,11.8,A,USD
7394,8.5,A,USD
7395,12,A,USD
7396,71.2,A,CNY
7397,60.5,A,CNY
7398,7.2,A,EUR
7399,80.1,A,CNY
7400,59.9,A,CNY
7401,9.9,A,USD
7402,8.9,A,USD
7403,10.7,A,USD
7404,10.3,A,EUR
7405,11.8,A,USD
7406,9.2,A,USD
7407,75,A,CNY
7408,6.6,A,USD
7409,9.8,A,USD
7410,7.7,A,USD
7411,77.5,A,CNY
7412,8.6,A,EUR
7413,42.8,A,CNY
7414,12.3,A,USD
7415,65.5,A,CNY
7416,54.8,A,CNY
7417,11.7,A,USD
7418,66.5,A,CNY
7419,10,A,USD
7420,12.5,A,USD
7421,75.8,A,CNY
7422,7.4,A,USD
7423,83.8,A,CNY
7424,7.8,A,EUR
7425,10.6,A,USD
7426,11.6,A,EUR
7427,69.7,A,CNY
7428,55.4,A,CNY
7429,11,A,USD
7430,13,A,USD
7431,64.2,A,CNY
7432,9.1,A,USD
7433,7.8,A,USD
7434,10.2,A,USD
7435,62.8,A,CNY
7436,8.5,A,EUR
7437,9.9,A,USD
7438,11,A,EUR
7439,8.5,A,USD
7440,56.1,A,CNY
7441,66,A,CNY
7442,68.6,A,CNY
7443,9.7,A,USD
7444,10,A,USD
7445,9.2,A,EUR
7446,10.9,A,USD
7447,9.1,A,USD
7448,9,A,USD
7449,59.9,A,CNY
7450,9.8,A,USD
7451,6.9,A,EUR
7452,10,A,USD
7453,8,A,USD
7454,10,A,USD
7455,63,A,CNY
7456,9.4,A,EUR
7457,9.5,A,USD
7458,78.6,A,CNY
7459,73.9,A,CNY
7460,7.6,A,USD
7461,9.3,A,USD
7462,10.5,A,USD
7463,63.4,A,CNY
7464,9.7,A,USD
7465,9.4,A,USD
7466,9,A,EUR
7467,79.6,A,CNY
7468,8.6,A,USD
7469,8.5,A,EUR
7470,7,A,EUR
7471,7.8,A,USD
7472,11.9,A,USD
7473,10.3,A,USD
7474,7.6,A,USD
7475,13.4,A,USD
7476,9.1,A,USD
7477,59.4,A,CNY
7478,9.7,A,EUR
7479,10.1,A,USD
7480,10.1,A,USD
7481,8.6,A,USD
7482,8.5,A,USD
7483,9.5,A,USD
7484,10.6,A,USD
7485,9,A,USD
7486,10.5,A,USD
7487,10.7,A,USD
7488,68.8,A,CNY
7489,8.1,A,EUR
7490,9.1,A,USD
7491,7.9,A,EUR
7492,8.6,A,EUR
7493,9.2,A,USD
7494,8.4,A,EUR
7495,10,A,EUR
7496,7.5,A,USD
7497,8.5,A,USD
7498,6.6,A,USD
7499,44.1,A,CNY
7500,61.1,A,CNY
7501,10.4,A,USD
7502,8.7,A,USD
7503,10.3,A,USD
7504,76.3,A,CNY
7505,61.1,A,CNY
7506,79.1,A,CNY
7507,10.9,A,EUR
7508,73.8,A,CNY
7509,84.4,A,CNY
7510,70.7,A,CNY
7511,10.3,A,EUR
7512,10.8,A,USD
7513,9.1,A,USD
7514,7.2,A,USD
7515,9.4,A,USD
7516,7.6,A,EUR
7517,75.3,A,CNY
7518,63.5,A,CNY
7519,10.8,A,USD
7520,10.3,A,USD
7521,73,A,CNY
7522,7.4,A,USD
7523,10.6,A,EUR
7524,6.2,A,EUR
7525,68,A,CNY
7526,5.5,A,EUR
7527,10.5,A,USD
7528,10.9,A,USD
7529,8.5,A,USD
7530,8.2,A,EUR
7531,8.6,A,EUR
7532,10.5,A,USD
7533,9.7,A,USD
7534,77,A,CNY
7535,7.4,A,EUR
7536,77.2,A,CNY
7537,8.6,A,EUR
7538,10.3,A,USD
7539,12.2,A,USD
7540,9.4,A,USD
7541,11.7,A,USD
7542,62.2,A,CNY
7543,10.3,A,USD
7544,82,A,CNY
7545,9.8,A,EUR
7546,10.9,A,USD
7547,8.6,A,USD
7548,11.7,A,USD
7549,9.3,A,USD
7550,67.3,A,CNY
7551,11.9,A,USD
7552,56.9,A,CNY
7553,83.7,A,CNY
7554,8.5,A,USD
7555,11,A,USD
7556,86,A,CNY
7557,60.8,A,CNY
7558,54.5,A,CNY
7559,9.5,A,USD
7560,10,A,USD
7561,10,A,USD
7562,8.2,A,USD
7563,8.2,A,EUR
7564,8.7,A,USD
7565,10.8,A,USD
7566,62.8,A,CNY
7567,10,A,USD
7568,8,A,EUR
7569,12.2,A,USD
7570,9.5,A,USD
7571,79.7,A,CNY
7572,11.3,A,EUR
7573,64.4,A,CNY
7574,11.1,A,USD
7575,65.6,A,CNY
7576,12.7,A,USD
7577,53.7,A,CNY
7578,10.5,A,EUR
7579,75.7,A,CNY
7580,7.1,A,EUR
7581,71.2,A,CNY
7582,69.5,A,CNY
7583,7.9,A,EUR
7584,64.3,A,CNY
7585,67.5,A,CNY
7586,66.3,A,CNY
7587,9.6,A,EUR
7588,10.7,A,USD
7589,11.8,A,USD
7590,9.8,A,EUR
7591,7.6,A,USD
7592,72.3,A,CNY
7593,10.1,A,USD
7594,5,A,EUR
7595,8.4,A,USD
7596,64,A,CNY
7597,11.2,A,USD
7598,12.6,A,USD
7599,10.4,A,USD
7600,11.9,A,USD
7601,9.8,A,EUR
7602,8,A,USD
7603,6.9,A,EUR
7604,81,A,CNY
7605,8.3,A,EUR
7606,10.8,A,USD
7607,85.1,A,CNY
7608,9.9,A,EUR
7609,9.5,A,USD
7610,9.5,A,USD
7611,67.1,A,CNY
7612,10.4,A,EUR
7613,8.3,A,EUR
7614,8.3,A,USD
7615,8.2,A,EUR
7616,10.3,A,USD
7617,13.6,A,USD
7618,14.9,A,USD
7619,88.5,A,CNY
7620,56,A,CNY
7621,10.4,A,EUR
7622,11.4,A,USD
7623,9.5,A,USD
7624,59,A,CNY
7625,54.3,A,CNY
7626,71.9,A,CNY
7627,9.5,A,USD
7628,7.1,A,EUR
7629,74.5,A,CNY
7630,95.3,A,CNY
7631,9.7,A,USD
7632,8,A,USD
7633,10.1,A,EUR
7634,9.4,A,EUR
7635,61.6,A,CNY
7636,8.2,A,EUR
7637,8.6,A,USD
7638,9.8,A,USD
7639,9.9,A,USD
7640,11.8,A,USD
7641,8.3,A,EUR
7642,10.9,A,USD
7643,65.9,A,CNY
7644,82.9,A,CNY
7645,7.6,A,EUR
7646,8.9,A,USD
7647,9,A,USD
7648,9.8,A,USD
7649,9.6,A,EUR
7650,12.2,A,EUR
7651,9.6,A,EUR
7652,13.6,A,USD
7653,67,A,CNY
7654,9.9,A,EUR
7655,9.9,A,USD
7656,9,A,USD
7657,54.6,A,CNY
7658,11.7,A,EUR
7659,9.3,A,EUR
7660,7.9,A,EUR
7661,10.4,A,USD
7662,8.5,A,EUR
7663,11.8,A,USD
7664,10.7,A,USD
7665,10.7,A,EUR
7666,73.2,A,CNY
7667,11.2,A,USD
7668,69.1,A,CNY
7669,10,A,USD
7670,80.5,A,CNY
7671,63.6,A,CNY
7672,9,A,EUR
7673,10.1,A,USD
7674,11.6,A,USD
7675,79,A,CNY
7676,13.3,A,USD
7677,10.4,A,USD
7678,12.4,A,EUR
7679,9.9,A,EUR
7680,71,A,CNY
7681,9.1,A,USD
7682,10.2,A,USD
7683,61.3,A,CNY
7684,6.8,A,EUR
7685,9.5,A,USD
7686,11.2,A,USD
7687,9.2,A,USD
7688,12.1,A,USD
7689,74,A,CNY
7690,52.3,A,CNY
7691,11.4,A,USD
7692,10.4,A,EUR
7693,9.9,A,EUR
7694,11.3,A,USD
7695,8.1,A,EUR
7696,68.1,A,CNY
7697,9.3,A,USD
7698,11.7,A,USD
7699,11.7,A,USD
7700,10.7,A,USD
7701,53.7,A,CNY
7702,7.7,A,USD
7703,9.6,A,EUR
7704,85.5,A,CNY
7705,9.1,A,USD
7706,10.7,A,EUR
7707,9,A,USD
7708,8.8,A,EUR
7709,10,A,USD
7710,68.4,A,CNY
7711,10.1,A,USD
7712,67.1,A,CNY
7713,61.5,A,CNY
7714,8.6,A,EUR
7715,9.1,A,EUR
7716,55.7,A,CNY
7717,11.9,A,EUR
7718,76.9,A,CNY
7719,8.2,A,USD
7720,9,A,EUR
7721,10.9,A,USD
7722,8.7,A,EUR
7723,65.8,A,CNY
7724,59.8,A,CNY
7725,11.6,A,USD
7726,6.9,A,EUR
7727,9.4,A,EUR
7728,65.6,A,CNY
7729,59.1,A,CNY
7730,10.1,A,USD
7731,78.7,A,CNY
7732,74.5,A,CNY
7733,13.8,A,USD
7734,10.6,A,EUR
7735,11,A,USD
7736,74.4,A,CNY
7737,61.6,A,CNY
7738,10.4,A,USD
7739,9.2,A,USD
7740,10.2,A,USD
7741,69.8,A,CNY
7742,9.3,A,USD
7743,10.4,A,EUR
7744,9.1,A,USD
7745,10,A,USD
7746,9.3,A,USD
7747,9.1,A,EUR
7748,11,A,USD
7749,52,A,CNY
7750,8.3,A,EUR
7751,8.5,A,USD
7752,12.1,A,USD
7753,9,A,EUR
7754,10.1,A,EUR
7755,71.1,A,CNY
7756,9.7,A,USD
7757,74.4,A,CNY
7758,10.4,A,EUR
7759,50.6,A,CNY
7760,8.3,A,USD
7761,7.7,A,USD
7762,9,A,USD
7763,91.9,A,CNY
7764,9.5,A,USD
7765,78.3,A,CNY
7766,9.6,A,EUR
7767,8.5,A,USD
7768,8.2,A,USD
7769,8.8,A,EUR
7770,10.3,A,USD
7771,8.1,A,USD
7772,9.2,A,EUR
7773,11.7,A,EUR
7774,72.2,A,CNY
7775,10.4,A,EUR
7776,7.9,A,EUR
7777,9.6,A,USD
7778,10.2,A,USD
7779,5,A,EUR
7780,9.3,A,USD
7781,9,A,EUR
7782,11.7,A,USD
7783,9.4,A,USD
7784,9,A,EUR
7785,6.9,A,EUR
7786,70.1,A,CNY
7787,9.7,A,USD
7788,57.7,A,CNY
7789,9.7,A,USD
7790,9,A,EUR
7791,8.4,A,USD
7792,8.9,A,EUR
7793,11.2,A,USD
7794,9.7,A,EUR
7795,9,A,USD
7796,10.8,A,USD
7797,9.7,A,EUR
7798,11.1,A,EUR
7799,7.9,A,EUR
7800,6.8,A,USD
7801,79.8,A,CNY
7802,61.8,A,CNY
7803,8.3,A,EUR
7804,65.5,A,CNY
7805,6,A,USD
7806,9.1,A,EUR
7807,8.7,A,USD
7808,8,A,USD
7809,10,A,USD
7810,9.4,A,USD
7811,9.6,A,USD
7812,8.6,A,EUR
7813,62.9,A,CNY
7814,7.3,A,EUR
7815,9.8,A,USD
7816,8.4,A,EUR
7817,9.2,A,USD
7818,9.3,A,USD
7819,57.7,A,CNY
7820,7.6,A,EUR
7821,9.1,A,USD
7822,69.8,A,CNY
7823,7.2,A,USD
7824,10,A,USD
7825,9.1,A,EUR
7826,11.4,A,USD
7827,9,A,USD
7828,7.2,A,USD
7829,8.2,A,USD
7830,73.7,A,CNY
7831,7.2,A,EUR
7832,10,A,USD
7833,7.3,A,EUR
7834,58.7,A,CNY
7835,67,A,CNY
7836,8.1,A,EUR
7837,10.3,A,USD
7838,8.2,A,USD
7839,9.9,A,EUR
7840,10.7,A,USD
7841,9.8,A,USD
7842,7.6,A,USD
7843,77.3,A,CNY
7844,8.3,A,USD
7845,5.4,A,EUR
7846,10.8,A,USD
7847,9.2,A,EUR
7848,9.2,A,USD
7849,9.3,A,USD
7850,8.6,A,USD
7851,80.2,A,CNY
7852,62.6,A,CNY
7853,56.4,A,CNY
7854,59.1,A,CNY
7855,7.3,A,USD
7856,10.2,A,USD
7857,64.6,A,CNY
7858,12,A,USD
7859,10.3,A,EUR
7860,10.6,A,EUR
7861,10.5,A,USD
7862,8.4,A,USD
7863,10.6,A,USD
7864,71.2,A,CNY
7865,85.7,A,CNY
7866,8.2,A,USD
7867,86.9,A,CNY
7868,10.9,A,USD
7869,61.9,A,CNY
7870,11.2,A,USD
7871,8.9,A,EUR
7872,7.3,A,EUR
7873,49.7,A,CNY
7874,80.3,A,CNY
7875,9.9,A,EUR
7876,10.4,A,USD
7877,53,A,CNY
7878,51.6,A,CNY
7879,74,A,CNY
7880,71.6,A,CNY
7881,8.4,A,USD
7882,11.8,A,USD
7883,11,A,USD
7884,11.6,A,EUR
7885,65.9,A,CNY
7886,8.4,A,USD
7887,8,A,USD
7888,10,A,USD
7889,9.6,A,USD
7890,9.4,A,USD
7891,9.5,A,USD
7892,65.8,A,CNY
7893,88.5,A,CNY
7894,8.8,A,USD
7895,52.5,A,CNY
7896,39.7,A,CNY
7897,72.8,A,CNY
7898,11.3,A,USD
7899,7.6,A,USD
7900,8.2,A,USD
7901,6.4,A,EUR
7902,62.8,A,CNY
7903,11.8,A,USD
7904,10.3,A,USD
7905,10,A,EUR
7906,62,A,CNY
7907,5,A,EUR
7908,12.4,A,USD
7909,10.5,A,USD
7910,63.6,A,CNY
7911,71,A,CNY
7912,10.9,A,USD
7913,8.1,A,USD
7914,63.7,A,CNY
7915,10.5,A,EUR
7916,10.1,A,USD
7917,10.7,A,USD
7918,13.6,A,EUR
7919,8.8,A,EUR
7920,11.6,A,USD
7921,11.1,A,USD
7922,8.1,A,EUR
7923,11.8,A,USD
7924,8.5,A,EUR
7925,7,A,EUR
7926,11.9,A,USD
7927,9.5,A,EUR
7928,6.5,A,USD
7929,11.3,A,USD
7930,8.8,A,USD
7931,7,A,USD
7932,9.7,A,EUR
7933,9.3,A,EUR
7934,10.2,A,USD
7935,9.3,A,EUR
7936,57.7,A,CNY
7937,61,A,CNY
7938,9.8,A,EUR
7939,59.9,A,CNY
7940,9.8,A,USD
7941,12.6,A,USD
7942,68,A,CNY
7943,62.8,A,CNY
7944,9.2,A,EUR
7945,10.2,A,EUR
7946,8.3,A,USD
7947,66.4,A,CNY
7948,11.4,A,USD
7949,8.4,A,USD
7950,11.2,A,USD
7951,76.4,A,CNY
7952,12.9,A,USD
7953,9.5,A,EUR
7954,12.3,A,USD
7955,60.4,A,CNY
7956,9.5,A,USD
7957,69.7,A,CNY
7958,7.5,A,USD
7959,11.5,A,USD
7960,76.6,A,CNY
7961,71.7,A,CNY
7962,6.9,A,EUR
7963,11.7,A,USD
7964,82.4,A,CNY
7965,10.9,A,EUR
7966,7,A,EUR
7967,64.2,A,CNY
7968,45.4,A,CNY
7969,51.2,A,CNY
7970,10.1,A,EUR
7971,10.3,A,USD
7972,8.1,A,EUR
7973,9.7,A,USD
7974,10.2,A,USD
7975,9,A,USD
7976,9.4,A,EUR
7977,9.5,A,EUR
7978,9.6,A,EUR
7979,48.6,A,CNY
7980,13.2,A,USD
7981,67.6,A,CNY
7982,7.4,A,USD
7983,5.7,A,EUR
7984,8.1,A,USD
7985,10.4,A,EUR
7986,10.2,A,USD
7987,8.2,A,EUR
7988,8.9,A,EUR
7989,10.6,A,USD
7990,9.2,A,USD
7991,8.8,A,USD
7992,11.5,A,USD
7993,8.9,A,EUR
7994,8.5,A,EUR
7995,9.3,A,USD
7996,63.3,A,CNY
7997,12.7,A,EUR
7998,8.3,A,EUR
7999,7.8,A,EUR
8000,8.7,A,USD
8001,94.8,A,CNY
8002,9.3,A,EUR
8003,12.9,A,USD
8004,8.5,A,USD
8005,54.4,A,CNY
8006,10.4,A,USD
8007,9.5,A,EUR
8008,11.4,A,EUR
8009,7.9,A,EUR
8010,9.9,A,USD
8011,10,A,USD
8012,8.5,A,USD
8013,11.7,A,USD
8014,10,A,USD
8015,8.1,A,EUR
8016,11.3,A,USD
8017,8.6,A,EUR
8018,11.8,A,USD
8019,49.4,A,CNY
8020,9.8,A,USD
8021,65.9,A,CNY
8022,10.4,A,USD
8023,7.3,A,EUR
8024,10,A,USD
8025,7.5,A,USD
8026,11.4,A,USD
8027,8.6,A,USD
8028,10.8,A,USD
8029,9.6,A,EUR
8030,10,A,USD
8031,9.4,A,USD
8032,11.3,A,EUR
8033,80.4,A,CNY
8034,10.3,A,USD
8035,53.9,A,CNY
